sense_id,word_id,word,definition,current_pol,current_speech_pane,proposed_part_of_speech,proposed_domain,proposed_axis_values,proposed_example,confidence,conflict_reason,owner_user_id,owner_user_name,human_part_of_speech,human_domain,human_axis_values,human_example,human_note
7080,14693,حەپی,قۆزاخەی پەمبۆ,شوێن,,,ناو › شوێن,,,LOW,word has no جۆری وشە at all,d53e0d86-01bb-4950-863e-beb1e3d81ccf,shkoskur,,,,,
7081,14694,ئاریشە,دژوار، چەتون، زەحمەت,باروودۆخ,ئاوەڵناو,هاوەڵناو,,,,HIGH,پۆل «باروودۆخ» has no home among the deck's ten (see unmapped.csv),f65f7d2f-996a-4df7-a10e-c6e846940032,ahmadaziz,,,,,
7083,14695,ئاریکار,کۆمەک، یاریدە، ھاریکاری، یاریدەر,ئەنجامدانی کارێک | باروودۆخ,ئاوەڵکار,هاوەڵکار,,,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «باروودۆخ» has no home among the deck's ten (see unmapped.csv) ; پۆل says «کار», جۆری وشە says «هاوەڵکار» — they disagree",f65f7d2f-996a-4df7-a10e-c6e846940032,ahmadaziz,,,,,
7085,14696,ئاریلە,پیاوی ژنانیلە، ژنەرەنگە، ئاڵی پیواز، یوسف ئەفەندی,سیفەت,ناو,ناو,,ڕەگەز=نێر,,LOW,"پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل says «هاوەڵناو», جۆری وشە says «ناو» — they disagree",f65f7d2f-996a-4df7-a10e-c6e846940032,ahmadaziz,,,,,
7086,14697,ئارێنج,گوانی بن ھەنگڵ، قنێر لەبن باخەڵ دەردەچێ,ئەندامی جەستە | بارودۆخی جەستەیی,ناو,ناو,زانستیی پزیشکی › ئەندامی جەستە | زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=بێلایەن,,HIGH,,f65f7d2f-996a-4df7-a10e-c6e846940032,ahmadaziz,,,,,
7087,14698,ئارینۆک,لەپە، لەتکە نۆک، نخۆشەر,دانەوێڵە,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,پۆل «دانەوێڵە» has no home among the deck's ten (see unmapped.csv),f65f7d2f-996a-4df7-a10e-c6e846940032,ahmadaziz,,,,,
7115,14699,یاد,باسکردنی کەسێک کە نادیارە,دەروون ناسی,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7116,14699,یاد,بیر,دەروون ناسی,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7117,14699,یاد,بیرەوەری,دەروون ناسی,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7095,14702,داربەنک,دارەبەن,درەخت,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),fbaa1310-1a57-4439-b4e4-2b6fb312b455,banazhamad,,,,,
7096,14702,داربەنک,دار کەسکان,درەخت,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),fbaa1310-1a57-4439-b4e4-2b6fb312b455,banazhamad,,,,,
7098,14703,داربێرە,داربێر,درەخت,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),fbaa1310-1a57-4439-b4e4-2b6fb312b455,banazhamad,,,,,
7099,14704,رادارانە,گوندێکە لەلای نەغەدە,گوند,ناو,ناو,,,,HIGH,پۆل «گوند» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7101,14705,یاداوەر,بیرهێنانەوە,دەروون ناسی | ئەدەب,ناو | ئاوەڵناو,,,ڕەگەز=نێر,,LOW,word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەدەب» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7103,14706,رادو,هەڵاتنی کچ دەگەڵ کور بێ پرسی دایک و باب,ئەنجامدانی کارێک,ئاوەڵناو,هاوەڵناو,,ڕەگەز=مێ,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل says «کار», جۆری وشە says «هاوەڵناو» — they disagree",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7105,14707,یاداشت,نوسینی مەبەست بۆ کە بیر نەچون,زمانەوانی,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «زمانەوانی» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7107,14708,رادوکەوتن,کچ دەگەڵ کوڕ هەڵاتن,ئەنجامدانی کارێک,ئاوەڵناو,هاوەڵناو,,ڕەگەز=مێ,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل says «کار», جۆری وشە says «هاوەڵناو» — they disagree",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7109,14709,یاداوەر,وەبیرهاتنەوە,دەروون ناسی | ئەدەب,ناو | ئاوەڵناو,,,ڕەگەز=نێر,,LOW,word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەدەب» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7111,14710,یاداوەری,بیرهێنانەوە,دەروون ناسی | ئەدەب,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «دەروون ناسی» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەدەب» has no home among the deck's ten (see unmapped.csv),d641c5d5-6362-478e-b261-1d3ba03b0e00,sirwan,,,,,
7113,14711,رادونان,کەوتنە شوێن گیاندارێک بە غار,بارودۆخی جەستەیی,کار,کار,زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=دوولایەن,,HIGH,,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7121,14712,رادوێ,ئامرازێکە دەنگی هەمو دنیا بە گوێدەگەیەنێ,ئامێر,ناو,ناو,,,,HIGH,پۆل «ئامێر» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7122,14712,رادوێ,رادیۆ,ئامێر,ناو,ناو,,,,HIGH,پۆل «ئامێر» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7123,14712,رادوێ,بیسگە,ئامێر,ناو,ناو,,,,HIGH,پۆل «ئامێر» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7125,14713,رادوێن,رادوێ,ئامێر,ناو,ناو,,,,HIGH,پۆل «ئامێر» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7127,14714,توکنە,جوجەڵەی هێشتا پەڕ دەرنەهاتوو,سیفەت | ئاژەڵ,ناو | ئاوەڵناو,,زیندەوەرزانی › ئاژەڵ,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7128,14714,توکنە,توکن,سیفەت | ئاژەڵ,ناو | ئاوەڵناو,,زیندەوەرزانی › ئاژەڵ,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7131,14715,رادە,ئەندازە,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7132,14715,رادە,چلۆنەتی,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7133,14715,رادە,بارست,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7134,14715,رادە,کلیلی دار بۆ قفلی دارین,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7135,14715,رادە,پر پێدا کردن,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7136,14715,رادە,راهێشتن,یەکەی پێوانە,ناو,ناو,,,,HIGH,پۆل «یەکەی پێوانە» has no home among the deck's ten (see unmapped.csv),79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7142,14716,تووکە,کلوە بەفر,ئامراز,ناو,ناو,کولتووری › ئامراز,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7143,14716,تووکە,وردە باران,ئامراز,ناو,ناو,کولتووری › ئامراز,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7146,14717,رادەر,نۆژەن,ئەنجامدانی کارێک,کار,کار,,,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7147,14717,رادەر,تازە داهاتگ,ئەنجامدانی کارێک,کار,کار,,,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7149,14718,تووکەبەر,موی بەرگەدە,ئامراز,ناو,ناو,کولتووری › ئامراز,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7152,14719,تووکەتووک,نم نمە,سیفەت,ئاوەڵناو,هاوەڵناو,,,,LOW,"پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7153,14719,تووکەتووک,بارینی هێدی هێدی,سیفەت,ئاوەڵناو,هاوەڵناو,,,,LOW,"پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7155,14720,رادەست,خۆدان بە دەستەوە,ئەنجامدانی کارێک,کار,کار,,ڕەگەز=دوولایەن,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7157,14721,تووکەسەر,پۆڕ,سیفەت | ئامراز,ناو | ئاوەڵناو,,کولتووری › ئامراز,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7158,14721,تووکەسەر,موی سەر,سیفەت | ئامراز,ناو | ئاوەڵناو,,کولتووری › ئامراز,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7159,14721,تووکەسەر,برێتی لە رک هەستاو,سیفەت | ئامراز,ناو | ئاوەڵناو,,کولتووری › ئامراز,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7162,14722,رادەست کردن,وەگیر هێنان,ئەنجامدانی کارێک,کار,کار,,,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",79dd71fd-aaa5-4f5a-9211-101eeda2d0b8,taraakoy,,,,,
7164,14723,تووکەی سمێڵ,بزەی شادی: (هێندە بە کەیفە توکەی سمێڵی دێت),سیفەت,ئاوەڵناو,هاوەڵناو,,,,LOW,"پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7166,14724,تۆل,پیزە,مرۆڤ,ناو,ناو,کولتووری › مرۆڤ,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7167,14724,تۆل,پز,مرۆڤ,ناو,ناو,کولتووری › مرۆڤ,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7168,14724,تۆل,ساوای ناوزگ,مرۆڤ,ناو,ناو,کولتووری › مرۆڤ,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7169,14724,تۆل,بێچووی هێشتا نەزاو,مرۆڤ,ناو,ناو,کولتووری › مرۆڤ,,,HIGH,,96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7171,14725,تۆڵ,حەیف,سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7172,14725,تۆڵ,تۆڵە,سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7173,14725,تۆڵ,قەرەبووی زوڵم ساندنەوە,سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7174,14725,تۆڵ,مەزبوت,سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7175,14725,تۆڵ,لەش سوک,سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7176,14725,تۆڵ,دوای وشەی توند دێت: (توند و تۆڵ),سیفەت | ئەنجامدانی کارێک,ناو | ئاوەڵناو,,,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7179,14726,توول,پارچەی زۆر تەنک و ناسک,درەخت | جلوبەرگ,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv) ; پۆل «جلوبەرگ» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7180,14726,توول,لکی ناسکی دار وگیا,درەخت | جلوبەرگ,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv) ; پۆل «جلوبەرگ» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7181,14726,توول,درێژایی: (لە توولی عومرم دا),درەخت | جلوبەرگ,ناو,ناو,,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv) ; پۆل «جلوبەرگ» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7185,14727,تووڵ,شووڵ,ئامراز | درەخت,ناو,ناو,کولتووری › ئامراز,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7186,14727,تووڵ,شوو,ئامراز | درەخت,ناو,ناو,کولتووری › ئامراز,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7187,14727,تووڵ,لکی باریک,ئامراز | درەخت,ناو,ناو,کولتووری › ئامراز,,,HIGH,پۆل «درەخت» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7189,14728,تۆڵا,پێکەوە نووسان و ڕەق بوونی زۆر شتی ورد: ( تۆڵا گەزۆ),باروودۆخ,کار,کار,,,,HIGH,پۆل «باروودۆخ» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7190,14728,تۆڵا,چگال,باروودۆخ,کار,کار,,,,HIGH,پۆل «باروودۆخ» has no home among the deck's ten (see unmapped.csv),96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
7191,14729,تۆڵاز,لاوی چاو لە وەڕێن و ژنباز,کەس | سیفەت,ناو | ئاوەڵناو,,ناو › کەس,,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",96560cf4-030d-4268-baea-87bb57cdf631,somaali,,,,,
